Dataset|Representation Model|Similarity Metric|Duplicates Type|Domain|Valid Pairs|BF Pairs|Average Characters D1|Average Tokens D1|Average Characters D2|Average Tokens D2|Portion of Valid Pairs|CNC Precision|CNC Recall|CNC F-Measure|CNC Threshold|CNC Run-time|RSR Precision|RSR Recall|RSR F-Measure|RSR Threshold|RSR Run-time|RCA Precision|RCA Recall|RCA F-Measure|RCA Threshold|RCA Run-time|BAH Precision|BAH Recall|BAH F-Measure|BAH Threshold|BAH Run-time|BMC Precision|BMC Recall|BMC F-Measure|BMC Threshold|BMC Run-time|EXC Precision|EXC Recall|EXC F-Measure|EXC Threshold|EXC Run-time|KRC Precision|KRC Recall|KRC F-Measure|KRC Threshold|KRC Run-time|UMC Precision|UMC Recall|UMC F-Measure|UMC Threshold|UMC Run-time|BMC Configuration
Abt-Buy|CHARACTER_BIGRAMS|GENERALIZED_JACCARD_SIMILARITY|Balanced|E-commerce|1157751|1157776|307|60|90|20|1|0.96875|0.115241639|0.205980077|0.549999893|9|0.491159141|0.232342005|0.315457404|0.449999869|25|0.626262605|0.576208174|0.60019362|0.249999836|24|0.862325609|0.861524165|0.861924708|0.099999845|1090|0.699886739|0.574349463|0.630934119|0.349999845|14|0.916442037|0.315985143|0.469937861|0.299999833|26|0.869565189|0.427509308|0.573208749|0.349999845|73|0.791164637|0.732342005|0.760617733|0.249999836|136|Left
Abt-Buy|CHARACTER_BIGRAMS_TF_IDF|ARCS_SIMILARITY|Balanced|E-commerce|1157751|1157776|307|60|90|20|1|1|0.02881041|0.056007229|0.349999845|14|0.403547674|0.169144988|0.238375932|0.299999833|39|0.614217997|0.602230489|0.608165145|0.099999845|25|0.906716406|0.903345704|0.905027926|0.099999845|1088|0.673181295|0.576208174|0.620931447|0.199999839|43|0.933774829|0.131040886|0.229828835|0.199999839|72|0.902222216|0.188661709|0.312067628|0.199999839|198|0.825426936|0.808550179|0.816901386|0.099999845|827|Left
Abt-Buy|CHARACTER_BIGRAMS_TF_IDF|COSINE_SIMILARITY|Balanced|E-commerce|1157718|1157776|307|60|90|20|1|1|0.410780668|0.582345188|0.549999893|9|0.835249066|0.607806683|0.703604102|0.499999881|24|0.87537092|0.822490692|0.848107278|0.299999833|21|0.956238389|0.954460979|0.955348849|0.149999842|1083|0.899118483|0.853159845|0.875536501|0.349999845|12|0.991442561|0.753717482|0.856388569|0.249999836|11|0.975505829|0.851301134|0.909181118|0.249999836|60|0.969785571|0.924721181|0.946717441|0.349999845|14|Left
Abt-Buy|CHARACTER_BIGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Balanced|E-commerce|1157718|1157776|307|60|90|20|1|0.977477491|0.201672867|0.33436057|0.399999857|9|0.668333352|0.372676581|0.478520304|0.299999833|23|0.75287354|0.730483294|0.741509438|0.099999845|24|0.954460979|0.954460979|0.954460979|0.049999844|1088|0.820942402|0.728624523|0.772033453|0.199999839|13|0.980582535|0.563197017|0.715466321|0.149999842|16|0.961346626|0.71654278|0.821086287|0.149999842|73|0.907649279|0.904275119|0.90595901|0.049999844|688|Left
Abt-Buy|CHARACTER_BIGRAM_GRAPHS|GRAPH_NORMALIZED_VALUE_SIMILARITY|Balanced|E-commerce|1148141|1157776|307|60|90|20|0.992|0.980392158|0.185873613|0.3125|0.599999905|10|0.626118064|0.325278819|0.428134561|0.499999881|25|0.657836616|0.553903341|0.601412654|0.349999845|24|0.850885391|0.848513007|0.84969753|0.099999845|1088|0.662447274|0.583643138|0.620553374|0.349999845|13|0.950783014|0.394981414|0.558109045|0.349999845|11|0.880484104|0.540892184|0.670120955|0.299999833|63|0.791786075|0.770446122|0.780970335|0.199999839|37|Left
Abt-Buy|CHARACTER_BIGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Balanced|E-commerce|1148141|1157776|307|60|90|20|0.992|0.959183693|0.087360598|0.160136297|0.349999845|9|0.398907095|0.203531593|0.269538462|0.249999836|30|0.525050104|0.486988842|0.5053038|0.099999845|22|0.811267614|0.802973986|0.807099521|0.049999844|1087|0.565916419|0.490706325|0.525634646|0.149999842|16|0.902735591|0.276022315|0.422775805|0.099999845|26|0.833619237|0.451672852|0.585895061|0.099999845|97|0.711864412|0.663568795|0.686868727|0.099999845|55|Left
Abt-Buy|CHARACTER_TRIGRAMS|COSINE_SIMILARITY|Balanced|E-commerce|1146451|1157776|307|60|90|20|0.99|0.973913014|0.208178446|0.343032181|0.549999893|9|0.663961053|0.380111516|0.483451486|0.499999881|24|0.745177686|0.682156146|0.712275624|0.299999833|22|0.896744192|0.8959108|0.896327257|0.099999845|1087|0.791982651|0.679368019|0.731365681|0.399999857|14|0.964466989|0.529739797|0.683863223|0.299999833|11|0.925449848|0.669144988|0.776699007|0.249999836|65|0.86491555|0.856877327|0.860877633|0.149999842|95|Left
Abt-Buy|CHARACTER_TRIGRAMS|ENHANCED_JACCARD_SIMILARITY|Balanced|E-commerce|1146451|1157776|307|60|90|20|0.99|0.973451316|0.102230482|0.185029432|0.299999833|10|0.465240628|0.242565051|0.318875968|0.249999836|29|0.639880955|0.599442363|0.619001865|0.099999845|22|0.855940104|0.850371718|0.853146791|0.049999844|1089|0.677824259|0.602230489|0.637795269|0.149999842|15|0.938461542|0.340148687|0.499317855|0.149999842|12|0.89170897|0.489776939|0.632273495|0.099999845|111|0.79081136|0.751858711|0.770843267|0.099999845|55|Left
Abt-Buy|CHARACTER_TRIGRAMS|GENERALIZED_JACCARD_SIMILARITY|Balanced|E-commerce|1146451|1157776|307|60|90|20|0.99|0.976047933|0.151486993|0.262268722|0.399999857|9|0.567717969|0.284386605|0.378947347|0.299999833|23|0.663708091|0.625464678|0.644019127|0.099999845|22|0.888680995|0.882899642|0.885780811|0.049999844|1087|0.720310748|0.603159845|0.656550288|0.199999839|13|0.951374233|0.418215603|0.581019998|0.099999845|22|0.910128415|0.592936814|0.718064189|0.099999845|89|0.81474483|0.801115215|0.807872593|0.049999844|286|Left
Abt-Buy|CHARACTER_TRIGRAMS_TF_IDF|ARCS_SIMILARITY|Balanced|E-commerce|1146451|1157776|307|60|90|20|0.99|1|0.337360591|0.504517019|0.249999836|9|0.733333349|0.480483264|0.580572724|0.199999839|28|0.8621701|0.819702625|0.840400219|0.099999845|21|0.959925413|0.957249045|0.958585322|0.049999844|1083|0.909743607|0.824349463|0.864943922|0.149999842|14|0.984743416|0.659851313|0.790205896|0.049999844|51|0.978417277|0.75836432|0.854450285|0.049999844|155|0.958095253|0.934944212|0.946378171|0.099999845|25|Left
Abt-Buy|CHARACTER_TRIGRAMS_TF_IDF|COSINE_SIMILARITY|Balanced|E-commerce|1126309|1157776|307|60|90|20|0.973|0.995661616|0.426579922|0.597267389|0.499999881|9|0.866576791|0.597583652|0.707370758|0.449999869|19|0.885427117|0.81877321|0.850796759|0.249999836|20|0.957249045|0.957249045|0.957249045|0.099999845|1085|0.907662094|0.858736038|0.882521451|0.299999833|12|0.992736101|0.762081802|0.862250268|0.149999842|12|0.982851028|0.852230489|0.912891984|0.149999842|71|0.95094341|0.936802983|0.943820238|0.199999839|15|Left
Abt-Buy|CHARACTER_TRIGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Balanced|E-commerce|1126309|1157776|307|60|90|20|0.973|0.9921875|0.236059487|0.381381422|0.299999833|9|0.721943021|0.400557607|0.51524204|0.249999836|21|0.762310624|0.748141289|0.755159557|0.049999844|22|0.943043888|0.938661695|0.940847754|0.049999844|1082|0.833333313|0.748141289|0.788442731|0.149999842|13|0.984732807|0.599442363|0.745233953|0.049999844|31|0.958233893|0.746282518|0.839080453|0.049999844|90|0.902438998|0.894052029|0.898225963|0.049999844|51|Left
Abt-Buy|CHARACTER_TRIGRAM_GRAPHS|GRAPH_CONTAINMENT_SIMILARITY|Balanced|E-commerce|840912|1157776|307|60|90|20|0.726|0.966480434|0.160780668|0.275697172|0.449999869|7|0.630357146|0.328066915|0.43154034|0.449999869|18|0.680527389|0.623605967|0.650824428|0.199999839|19|0.837073147|0.797397792|0.816753924|0.199999839|1082|0.755688608|0.586431205|0.660387218|0.349999845|10|0.946236551|0.408921927|0.571057737|0.149999842|13|0.872503817|0.527881026|0.657788038|0.199999839|47|0.800397217|0.749070644|0.773883879|0.199999839|17|Left
Abt-Buy|CHARACTER_TRIGRAM_GRAPHS|GRAPH_NORMALIZED_VALUE_SIMILARITY|Balanced|E-commerce|840912|1157776|307|60|90|20|0.726|0.961538434|0.162639409|0.278219402|0.449999869|11|0.590673566|0.317843854|0.413293034|0.399999857|33|0.623188376|0.559479535|0.589617968|0.199999839|19|0.818867922|0.806691468|0.812734127|0.099999845|1082|0.650843859|0.573420048|0.609683752|0.249999836|10|0.928406477|0.373605937|0.532803178|0.249999836|8|0.848062038|0.50836432|0.63567692|0.199999839|45|0.768932045|0.736059487|0.752136767|0.149999842|22|Left
Abt-Buy|CHARACTER_TRIGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|Balanced|E-commerce|840912|1157776|307|60|90|20|0.726|0.958762884|0.172862455|0.292913407|0.449999869|7|0.574225128|0.32713756|0.416814715|0.399999857|22|0.649590135|0.589219332|0.61793375|0.199999839|19|0.82369405|0.820631981|0.822160184|0.049999844|1083|0.694078922|0.588289976|0.636820912|0.299999833|10|0.927419364|0.427509308|0.585241735|0.199999839|9|0.872807026|0.554832697|0.6784091|0.149999842|52|0.790099025|0.74163568|0.765100658|0.199999839|16|Left
Abt-Buy|CHARACTER_TRIGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Balanced|E-commerce|840912|1157776|307|60|90|20|0.726|0.990825713|0.100371748|0.182278484|0.249999836|7|0.441605836|0.22490707|0.298029572|0.199999839|26|0.569247544|0.485130101|0.523833394|0.099999845|19|0.783732057|0.761152387|0.772277176|0.049999844|1080|0.576482832|0.514869869|0.543937147|0.099999845|13|0.920000017|0.320631981|0.475534081|0.049999844|22|0.835703015|0.49163568|0.619075477|0.049999844|80|0.707887053|0.675650537|0.691393256|0.049999844|51|Left
Abt-Buy|CHARACTER_FOURGRAMS|COSINE_SIMILARITY|Balanced|E-commerce|838161|1157776|307|60|90|20|0.724|0.97835499|0.210037172|0.345830142|0.499999881|7|0.626686633|0.388475835|0.479632795|0.399999857|24|0.721294343|0.642193317|0.67944932|0.249999836|19|0.898130834|0.893122673|0.89561975|0.099999845|1081|0.729648232|0.674721181|0.701110601|0.249999836|11|0.956747413|0.513940513|0.668682039|0.049999844|70|0.918393791|0.658921957|0.767315984|0.149999842|61|0.851364076|0.841078043|0.846189737|0.099999845|51|Left
Abt-Buy|CHARACTER_FOURGRAMS|ENHANCED_JACCARD_SIMILARITY|Balanced|E-commerce|838161|1157776|307|60|90|20|0.724|1|0.112453535|0.202172101|0.249999836|8|0.537313461|0.267657995|0.35732013|0.249999836|22|0.659815013|0.596654296|0.626647174|0.099999845|20|0.8468045|0.83736062|0.842056096|0.049999844|1081|0.664015889|0.62081784|0.641690671|0.099999845|16|0.929411769|0.367100358|0.526315749|0.049999844|29|0.8828125|0.525092959|0.658508182|0.049999844|98|0.78882575|0.774163544|0.781425953|0.049999844|73|Left
Abt-Buy|CHARACTER_FOURGRAMS|GENERALIZED_JACCARD_SIMILARITY|Balanced|E-commerce|838161|1157776|307|60|90|20|0.724|0.975000024|0.144981414|0.252427191|0.299999833|7|0.563088536|0.277881026|0.37212196|0.249999836|19|0.647609174|0.578996301|0.611383736|0.099999845|19|0.873584926|0.860594809|0.867041171|0.049999844|1090|0.699453533|0.594795525|0.642893016|0.149999842|10|0.959266782|0.437732339|0.601148665|0.099999845|11|0.905219793|0.61245352|0.730598688|0.049999844|83|0.821904778|0.80204463|0.81185323|0.049999844|53|Left
Abt-Buy|CHARACTER_FOURGRAMS_TF_IDF|ARCS_SIMILARITY|Balanced|E-commerce|838161|1157776|307|60|90|20|0.724|0.997555017|0.37918216|0.549494982|0.199999839|7|0.88625592|0.521375477|0.656524301|0.199999839|16|0.844402254|0.82713753|0.835680723|0.049999844|19|0.956033647|0.949814141|0.952913761|0.049999844|1080|0.887337983|0.82713753|0.856180847|0.099999845|9|0.982939661|0.696096659|0.815016329|0.049999844|11|0.972157776|0.778810382|0.864809036|0.049999844|49|0.93590951|0.92286247|0.929340184|0.049999844|20|Left
Abt-Buy|CHARACTER_FOURGRAMS_TF_IDF|COSINE_SIMILARITY|Balanced|E-commerce|838161|1157776|307|60|90|20|0.724|0.992287934|0.358736068|0.526962459|0.399999857|7|0.780821919|0.529739797|0.631229281|0.349999845|20|0.803588271|0.790892184|0.797189653|0.099999845|19|0.936685264|0.934944212|0.935813904|0.049999844|1081|0.844574809|0.802973986|0.823249161|0.199999839|9|0.977719545|0.693308532|0.81131041|0.149999842|8|0.958659232|0.797397792|0.870624065|0.149999842|42|0.912921369|0.906133831|0.909514964|0.099999845|17|Left
Abt-Buy|CHARACTER_FOURGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Balanced|E-commerce|838161|1157776|307|60|90|20|0.724|0.982905984|0.213754654|0.351145029|0.249999836|7|0.666666687|0.394052058|0.495327115|0.199999839|21|0.734541595|0.640334547|0.684210479|0.099999845|18|0.918156147|0.907063186|0.91257596|0.049999844|1081|0.749747753|0.690520465|0.718916297|0.099999845|10|0.973509908|0.546468377|0.699999988|0.049999844|15|0.934889436|0.707249045|0.805290997|0.049999844|60|0.891304374|0.876394033|0.883786321|0.049999844|24|Left
Abt-Buy|CHARACTER_FOURGRAM_GRAPHS|GRAPH_NORMALIZED_VALUE_SIMILARITY|Balanced|E-commerce|565857|1157776|307|60|90|20|0.489|0.951807201|0.146840155|0.254428357|0.449999869|5|0.546448112|0.278810412|0.369230777|0.349999845|16|0.583599567|0.509293675|0.543920577|0.149999842|17|0.747169793|0.736059487|0.741572976|0.049999844|1078|0.645432711|0.499070644|0.562893093|0.249999836|6|0.910411596|0.349442393|0.50503695|0.149999842|8|0.828903675|0.463754654|0.59475565|0.149999842|34|0.731832147|0.66449815|0.696541607|0.149999842|13|Left
Abt-Buy|CHARACTER_FOURGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Balanced|E-commerce|565857|1157776|307|60|90|20|0.489|0.981818199|0.100371748|0.182124794|0.199999839|5|0.399656951|0.216542751|0.280892104|0.149999842|28|0.493902445|0.451672852|0.471844643|0.049999844|18|0.734452128|0.691449821|0.712302625|0.049999844|1078|0.558352411|0.453531593|0.500512838|0.099999845|5|0.908078015|0.302973986|0.454355419|0.049999844|11|0.818627477|0.465613395|0.593601942|0.049999844|47|0.676969111|0.631040871|0.653198659|0.049999844|25|Right
Abt-Buy|TOKEN_UNIGRAMS|COSINE_SIMILARITY|Balanced|E-commerce|509109|1157776|307|60|90|20|0.44|0.987394929|0.218401492|0.35768646|0.549999893|4|0.760084927|0.332713753|0.462831259|0.549999893|10|0.702058494|0.602230489|0.648324132|0.299999833|17|0.832246065|0.829925656|0.831084251|0.049999844|1080|0.771700382|0.603159845|0.677099645|0.399999857|6|0.953736663|0.498141259|0.654456615|0.249999836|7|0.912760437|0.651486993|0.760303736|0.199999839|38|0.831721485|0.799256504|0.815165877|0.199999839|20|Left
Abt-Buy|TOKEN_UNIGRAMS|ENHANCED_JACCARD_SIMILARITY|Balanced|E-commerce|509109|1157776|307|60|90|20|0.44|0.991869926|0.113382898|0.203502923|0.299999833|5|0.522593319|0.247211903|0.335646719|0.299999833|18|0.640486717|0.538104117|0.584848523|0.149999842|17|0.820415854|0.806691468|0.813495755|0.049999844|1079|0.687645674|0.548327148|0.610134363|0.199999839|6|0.932835817|0.348513007|0.507442534|0.099999845|11|0.861417294|0.50836432|0.639392138|0.099999845|44|0.768791616|0.750929356|0.759755492|0.049999844|67|Left
Abt-Buy|TOKEN_UNIGRAMS|GENERALIZED_JACCARD_SIMILARITY|Balanced|E-commerce|509109|1157776|307|60|90|20|0.44|0.969135821|0.145910785|0.2536349|0.349999845|4|0.552584648|0.288104087|0.378741592|0.249999836|21|0.686006844|0.56040895|0.616879821|0.149999842|16|0.84796977|0.834572494|0.841217816|0.049999844|1080|0.690246522|0.598513007|0.64111501|0.149999842|7|0.937875748|0.434944242|0.594285727|0.149999842|6|0.89612186|0.601301134|0.719688594|0.099999845|38|0.786259532|0.765799284|0.775894582|0.049999844|72|Left
Abt-Buy|TOKEN_UNIGRAMS_TF_IDF|ARCS_SIMILARITY|Balanced|E-commerce|509109|1157776|307|60|90|20|0.44|0.987206817|0.430297405|0.599352777|0.199999839|5|0.912897825|0.506505549|0.651524186|0.199999839|9|0.745417535|0.680297375|0.71137023|0.049999844|17|0.888015687|0.840148687|0.863419235|0.049999844|1079|0.845211565|0.705390334|0.768996894|0.099999845|6|0.971641779|0.605018616|0.745704472|0.099999845|5|0.936948299|0.690520465|0.795077562|0.049999844|32|0.8646245|0.813197017|0.838122547|0.049999844|14|Left
Abt-Buy|TOKEN_UNIGRAMS_TF_IDF|COSINE_SIMILARITY|Balanced|E-commerce|509109|1157776|307|60|90|20|0.44|0.986945152|0.351301104|0.518163085|0.449999869|5|0.870967746|0.476765811|0.616216242|0.449999869|10|0.756923079|0.685873628|0.719649017|0.199999839|17|0.872778296|0.867100358|0.869930029|0.049999844|1079|0.837362647|0.708178461|0.767371655|0.299999833|6|0.973214269|0.607806683|0.748283744|0.199999839|5|0.93246448|0.731412649|0.819791675|0.149999842|30|0.85363549|0.840148687|0.846838355|0.099999845|18|Left
Abt-Buy|TOKEN_UNIGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Balanced|E-commerce|509109|1157776|307|60|90|20|0.44|0.984126985|0.230483279|0.373493999|0.249999836|5|0.686956525|0.367100358|0.478497863|0.199999839|17|0.662122667|0.631970286|0.646695256|0.049999844|17|0.864454985|0.847583652|0.85593617|0.049999844|1079|0.770491779|0.611524165|0.681865275|0.149999842|4|0.961538434|0.534386635|0.686977327|0.049999844|11|0.920454562|0.677509308|0.780513942|0.049999844|41|0.828080237|0.805762053|0.816768706|0.049999844|23|Right
Abt-Buy|TOKEN_UNIGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|Balanced|E-commerce|42961|1157776|307|60|90|20|0.037|0.957317054|0.145910785|0.253225833|0.299999833|1|0.542016804|0.239776954|0.332474232|0.249999836|10|0.526315808|0.343866169|0.415964037|0.149999842|14|0.597548544|0.54368031|0.56934309|0.049999844|1074|0.594268501|0.366171002|0.453134|0.199999839|1|0.881159425|0.282527894|0.427867711|0.149999842|2|0.760344803|0.409851313|0.532608747|0.049999844|11|0.600831628|0.537174702|0.567222774|0.049999844|11|Left
Abt-Buy|TOKEN_UNIGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Balanced|E-commerce|42961|1157776|307|60|90|20|0.037|0.941747546|0.090148702|0.164546236|0.149999842|2|0.375862062|0.202602237|0.263285041|0.099999845|23|0.449464917|0.351301104|0.394366205|0.049999844|15|0.576536298|0.479553908|0.523592055|0.049999844|1075|0.512640476|0.339219332|0.408277422|0.099999845|2|0.874576271|0.239776954|0.376367629|0.049999844|3|0.735741436|0.359665424|0.483146042|0.049999844|7|0.575170815|0.469330847|0.51688844|0.049999844|7|Right
Abt-Buy|TOKEN_BIGRAMS|COSINE_SIMILARITY|Balanced|E-commerce|162576|1157776|307|60|90|20|0.14|0.956043959|0.161710039|0.276629567|0.349999845|2|0.646258533|0.264869899|0.375741631|0.299999833|9|0.640251577|0.473048329|0.544094086|0.149999842|14|0.735091746|0.595724881|0.658110857|0.149999842|1077|0.639860153|0.510223031|0.567735255|0.149999842|3|0.910958886|0.37081784|0.527080595|0.149999842|3|0.833836854|0.513011158|0.635212898|0.049999844|33|0.741822422|0.590148687|0.657349885|0.149999842|6|Left
Abt-Buy|TOKEN_BIGRAMS|ENHANCED_JACCARD_SIMILARITY|Balanced|E-commerce|162576|1157776|307|60|90|20|0.14|0.953846157|0.115241639|0.205638498|0.249999836|2|0.458947361|0.202602237|0.281108975|0.199999839|14|0.552258074|0.397769511|0.462452739|0.099999845|14|0.653039813|0.578996301|0.613793135|0.049999844|1077|0.580760121|0.454460979|0.509906173|0.099999845|6|0.87327826|0.294609666|0.440583736|0.099999845|4|0.779242158|0.43959108|0.562091529|0.049999844|22|0.651013851|0.566914499|0.606060565|0.049999844|16|Left
Abt-Buy|TOKEN_BIGRAMS|GENERALIZED_JACCARD_SIMILARITY|Balanced|E-commerce|162576|1157776|307|60|90|20|0.14|0.980263174|0.138475835|0.242671028|0.199999839|2|0.727848113|0.213754654|0.330459774|0.199999839|5|0.534583807|0.423791826|0.472783834|0.049999844|16|0.695557952|0.596654296|0.642321169|0.049999844|1077|0.644755244|0.428438663|0.514796197|0.099999845|3|0.875|0.338289976|0.487935662|0.049999844|5|0.815431178|0.500929356|0.620610237|0.049999844|16|0.708287299|0.595724881|0.647147894|0.049999844|10|Left
Abt-Buy|TOKEN_BIGRAMS_TF_IDF|ARCS_SIMILARITY|Balanced|E-commerce|162576|1157776|307|60|90|20|0.14|0.972809672|0.299256504|0.457711488|0.149999842|2|0.746059537|0.39591077|0.517304182|0.099999845|10|0.702300429|0.482342005|0.571900845|0.049999844|15|0.833530128|0.656133831|0.734269381|0.049999844|1076|0.858914733|0.514869869|0.643811762|0.099999845|2|0.914285719|0.475836426|0.625916839|0.049999844|3|0.872399449|0.584572494|0.700055718|0.049999844|10|0.820330977|0.644981384|0.722164392|0.049999844|4|Right
Abt-Buy|TOKEN_BIGRAMS_TF_IDF|COSINE_SIMILARITY|Balanced|E-commerce|162576|1157776|307|60|90|20|0.14|0.963768125|0.247211903|0.393491119|0.299999833|3|0.65397352|0.367100358|0.470238119|0.199999839|13|0.645422935|0.517657995|0.574522972|0.099999845|14|0.756243765|0.703531623|0.728936017|0.049999844|1077|0.734413981|0.547397792|0.627263069|0.149999842|3|0.942307711|0.455390334|0.61403507|0.099999845|3|0.858516455|0.580855012|0.692904651|0.049999844|15|0.778142095|0.661710024|0.715218484|0.099999845|4|Left
Abt-Buy|TOKEN_BIGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Balanced|E-commerce|162576|1157776|307|60|90|20|0.14|0.974093258|0.174721196|0.296296328|0.149999842|2|0.697201014|0.254646838|0.373042881|0.149999842|7|0.608643472|0.471189588|0.531168163|0.049999844|14|0.767720819|0.654275119|0.706472695|0.049999844|1078|0.621076226|0.514869869|0.56300813|0.049999844|3|0.908350289|0.41449815|0.56924057|0.049999844|3|0.848656297|0.557620823|0.673022985|0.049999844|12|0.761376262|0.63754648|0.693980813|0.049999844|6|Left
